game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,artist,category,compilation,designer,expansion,family,publisher,average_rating,users_rated
21411,2,120,12,2,120,Island War: Four Pacific Battles,120,1975,,"Wargame,World War II","Bloody Ridge,Leyte,Okinawa,Saipan","Kip Allen,J. A. Nelson,Larry Pinsky,Kevin Zucker",,SPI Quads,"SPI (Simulations Publications, Inc.),Sunset Games",6.41321,53
21414,3,120,12,2,120,To The Last Man!,120,2009,"Christophe Sancy,Arnauld Della Siega","Bluffing,Wargame,World War I",,Tim Taylor,,,"(Web published),Nuts! Publishing,Print & Play Productions",7.77123,146
21436,4,150,12,2,150,18FL,150,2006,,"Economic,Trains",,David G. D. Hecht,,"18xx,Admin: Better Description Needed!,Country: USA","(Web published),Deep Thought Games, LLC",7.11926,135
21441,4,45,10,2,45,Mykerinos,45,2006,Arnaud Demaegd,Exploration,,Nicolas Oury,"Mykerinos: The Nile,Ystari Box","Archaeology,Country: Egypt,Ystari originals","HUCH! & friends,Lautapelit.fi,Rio Grande Games,Ystari Games",6.88404,3581
21457,2,0,8,2,0,Cover Up,0,2006,Cathleen Quinn-Kinney,Abstract Strategy,,Rudell Design,,5x5 grid,Out of the Box Publishing,6.0193,71
21463,4,30,10,2,30,John Silver,30,2006,"Malte Olbertz,Birgit Stolte","Card Game,Pirates",,Martin Schlegel,,,eggertspiele,6.05237,253
21464,5,60,10,2,60,California,60,2006,"Hans-Jörg Brehm,Michael Schacht",Economic,,Michael Schacht,"Die California Extrakarte,California: Bonuskarten Katalog Edition 7,California: Neue Bonuskarten",,"ABACUSSPIELE,Überplay",6.2766,1299
21469,4,60,12,3,60,Spectral Rails,60,2011,Kurt Miller,"American West,Horror,Trains",,Morgan Dontanville,,,"Cafe Games,Z-Man Games",6.35439,223
21503,5,120,12,3,120,S.P.Q.RisiKo!,120,2005,,"Ancient,Dice,Wargame",,Spartaco Albertarelli,,"Ancient Rome,RisiKo!: Risk variations by Spartaco Albertarelli,Risk",Editrice Giochi,6.46957,115
21506,5,30,8,2,30,New Mastermind,30,2004,,"Abstract Strategy,Deduction,Memory",,(Uncredited),,Mastermind,"Hasbro,Parker Brothers",5.62622,111
21523,6,240,12,1,120,Runebound (Second Edition),240,2005,"Andy Brase,Jesper Ejsing,Louis Frank,John Goodenough,Kurt Miller,John Moriarty,Scott Nicely,Ben Prenevost,Hian Rodriguez,Kevin Senft,Kieran Yanner","Adventure,Exploration,Fantasy,Fighting",,"Darrell Hardy,Martin Wallace","Descent / Runebound / Runewars Figure: Jonas the Kind,Descent / Runebound / Runewars Figure: Nara The Fang,Descent / Runebound / Runewars Figure: Tobin Farslayer,Descent / Runebound / Runewars Figure: Truthseer Kel,Runebound Essential Collection,Runebound: Artifacts and Allies,Runebound: Avatars of Kelnov,Runebound: Battlemage Character Deck,Runebound: Beasts and Bandits,Runebound: Blade Dancer Character Deck,Runebound: Champions of Kellos,Runebound: Crown of the Elder Kings,Runebound: Cult of the Rune,Runebound: Drakes and Dragonspawn,Runebound: Midnight,Runebound: Mists of Zanaga,Runebound: Relics of Legend,Runebound: Rituals and Runes,Runebound: Runemaster Character Deck,Runebound: Sands of Al-Kalim,Runebound: Shadow Walker Character Deck,Runebound: Shadows of Margath (Second Edition),Runebound: Spiritbound Character Deck,Runebound: The Cataclysm,Runebound: The Dark Forest,Runebound: The Frozen Wastes,Runebound: The Island of Dread,Runebound: The Scepter of Kyros,Runebound: The Seven Scions,Runebound: The Terrors of the Tomb,Runebound: Traps and Terrors,Runebound: Walkers of the Wild,Runebound: Weapons of Legend,Runebound: Wildlander Character Deck","The Realms of Terrinoth,Runebound,Solitaire Games","(Unknown),Arclight,Beacon Multimedia S.A.,Delta Vision Publishing,Fantasy Flight Games,Galakta,Heidelberger Spieleverlag,Hobby World,Nexus,PS-Games,Ubik",6.90168,7097
21550,4,20,7,2,20,Blokus Trigon,20,2006,Alan D. Hoch,"Abstract Strategy,Territory Building",,Bernard Tavitian,,"Blokus Series,Solitaire Games","(Unknown),Alary Games,Beverly Enterprises, Inc.,danspil,Educational Insights,FoxMind Israel,Green Board Game Co.,Hodin,Mattel,Sekkoia,Winning Moves France",6.94073,2448
21551,2,240,12,2,240,SPQR (Deluxe Edition),240,2008,"Rodger B. MacGowan,Leland Myrick,Mark Simonitch","Ancient,Wargame",,"Richard H. Berg,Mark Herman","Alexander the Great in Italy,Barbarian: SPQR Module,The Battle of Castulo, 221 B.C.,The Battle of Dertosa 215 B.C.,The Battle of Telamon, 225 B.C.,The Battle of the Tagus River,Caralis: The Battle for Sardinia, 215 B.C,Equus: Cavalry Battles of the Second Punic War, 218-203 B.C.,The Hammer of God: Judea vs. the Seleucids, 167-160 B.C.,Jugurtha: Caesar and SPQR Module,Mago: Youngest of the Lion's Brood,Marcus Claudius Marcellus: The Sword of Rome,Pyrrhus in Sicily: Epirus versus Carthage, 278-275 B.C.,Simple GBoH,Simple GBoH Battle Manual,Sophonisba and the Battle of the Great Plains: SPQR Module,SPQR Player's Guide,The Truceless War","Ancient Rome,Great Battles of History",GMT Games,7.97718,503
21566,4,45,13,2,45,Scene It? Sports powered by ESPN,45,2005,,"Electronic,Party Game,Sports,Trivia",,(Uncredited),,"DVD Board Games,Scene It?","Mattel,Screenlife, LLC",5.20259,58
21572,8,45,8,1,45,ChickenFoot,45,1986,,Abstract Strategy,,"Louis Howsley,Betty Howsley",,"Animals: Chickens,Dominoes",Puremco,5.88444,90
21613,5,30,8,3,30,Diabolo,30,2006,Michael Schacht,"Bluffing,Card Game",,Michael Schacht,,,"AMIGO Spiel + Freizeit GmbH,Gigamic,Kikigagne?,Playroom Entertainment",5.49854,425
21631,4,45,8,2,45,Bohnkick,45,2006,Björn Pertoft,"Card Game,Sports",,Uwe Rosenberg,,"Bohnanza,Sports: Football / Soccer",AMIGO Spiel + Freizeit GmbH,5.30427,117
21632,5,45,10,2,45,To Court the King,45,2006,"Taira Akitsu,Volkan Baga","Dice,Medieval",,Thomas Lehmann,,,"AMIGO Spiel + Freizeit GmbH,cosaic,Rio Grande Games",6.47436,3540
21634,6,45,10,3,45,Cincinnati,45,2006,"Giulia Riccio,Claus Stephan",Dice,,Reinhard Staupe,,,AMIGO Spiel + Freizeit GmbH,6.00056,89
21635,5,15,6,2,15,Number Chase,15,2006,"Design Edge,Oliver Freudenreich","Card Game,Number",,Reinhard Staupe,,,"AMIGO Spiel + Freizeit GmbH,Playroom Entertainment",5.944,50
21641,4,30,8,2,30,Aquädukt,30,2005,"Claus Stephan,Mirko Suzuki","City Building,Dice",,Bernhard Weber,,,"Schmidt Spiele,Überplay",6.42096,1545
21654,6,45,10,2,45,Iliad,45,2006,John Mac Cambridge,"Ancient,Bluffing,Card Game,Mythology",,Dominique Ehrhard,ZhanGuo,"Admin: Better Description Needed!,Country: Greece",Asmodee,6.55563,1727
21666,7,45,10,3,45,Mad Scientist University,45,2005,Steven Sanders,"Card Game,Party Game,Science Fiction",,Zachary William Anderson,"Mad Scientist University Course Packet: Anthropology,Mad Scientist University Course Packet: Astronomy,Mad Scientist University Course Packet: Chemistry,Mad Scientist University Course Packet: Computers,Mad Scientist University Course Packet: Dorm Life,Mad Scientist University Course Packet: Greek Life,Mad Scientist University Course Packet: Home Economics,Mad Scientist University Course Packet: Independent Study,Mad Scientist University Course Packet: Medicine,Mad Scientist University Course Packet: Physical Education,Mad Scientist University Course Packet: Physics,Mad Scientist University Course Packet: PSI PHI,Mad Scientist University Course Packet: Spring Break,Mad Scientist University Course Packet: Theater,Mad Scientist University Course Packet: Winter Break,Mad Scientist University Course Packet: Zoology",,"Atlas Games,Raiding Party Games",5.84167,144
21677,4,30,13,2,30,Scene It? Music,30,2005,,"Electronic,Music,Party Game,Trivia",,"Craig Kinzer,Dave Long (I)",,"DVD Board Games,Scene It?","Screenlife, LLC",5.74777,94
21702,6,15,6,2,15,Big Fish Lil' Fish,15,2005,,"Animals,Card Game,Children's Game",,Brady Lang,,Animals: Fishes,MGA Entertainment,4.45056,89
21703,2,30,8,2,30,Mana,30,1987,,Abstract Strategy,,Claude Leroy,,,"Blue Orange (EU),Fi Du Dé,Giseh Verlag",6.605,80
21704,5,30,10,2,30,Fiji,30,2006,"Fréderic Bertrand,Lars-Arne ""Maura"" Kalusky",Humor,,Friedemann Friese,,"Admin: Better Description Needed!,Tropical theme","2F-Spiele,PS-Games,Rio Grande Games",5.84259,840
21705,4,60,0,2,60,Scene It? Friends,60,2005,,"Electronic,Movies / TV / Radio theme,Party Game,Trivia",,(Uncredited),,"DVD Board Games,Scene It?,TV Series: Friends","Mattel,Screenlife, LLC",5.54784,116
21709,5,15,8,3,15,Jericho,15,2006,Christof Tisch,"Ancient,Card Game,Religious",,Thomas Lehmann,,"Bible Games,Cities: Jericho","ABACUSSPIELE,Überplay",6.08137,574
21729,6,30,8,3,30,Snake Lake,30,2006,"Demis Savini,Gianni Sedioli",Card Game,,Piero Cioni,,Animals: Snakes,TENKIGAMES,5.462,100
21734,6,30,8,3,30,Krumble,30,2006,"Demis Savini,Guglielmo Signora","Exploration,Racing",,Piero Cioni,,,"Mayfair Games,TENKIGAMES",4.76489,88
21749,8,0,16,2,0,Scene It? Squabble,0,2005,,"Electronic,Movies / TV / Radio theme,Party Game,Trivia",,(Uncredited),,"DVD Board Games,Scene It?","Mattel,Screenlife, LLC",4.98116,69
21754,7,30,10,3,30,Nottingham,30,2006,Christof Tisch,Card Game,,Uwe Rosenberg,,"Characters: Robin Hood,Cities: Nottingham,Country: England","ABACUSSPIELE,Überplay",6.28119,1324
21763,2,30,9,2,30,Mr. Jack,30,2006,Pierô,"Deduction,Murder/Mystery",,"Bruno Cathala,Ludovic Maublanc","Mr. Jack Extension,Mr. Jack: The Carriage","Characters: Jack the Ripper,Characters: Sherlock Holmes,Cities: London,Country: England,Mr. Jack","Hurrican,Neuroludic",7.08759,11800
21769,2,0,11,2,0,Talavera,0,2007,,"Napoleonic,Wargame",,"Anders Fager,Jerry Malone,Elias Nordling",,"Country: Portugal,Country: Spain,Napoleonic Brigade Series",Multi-Man Publishing,7.03902,82
21779,6,0,12,2,0,1914: Twilight in the East,0,2007,"Marcus Brown,Rodger B. MacGowan,Michael Resch,Mark Simonitch","Wargame,World War I",,Michael Resch,1914: Dispatches Oregon ConSim Journal,"1914  series,Country: Poland",GMT Games,7.94295,156
21790,4,60,13,2,60,Thurn and Taxis,60,2006,Michael Menzel,"Renaissance,Transportation",Thurn und Taxis Big Box,"Andreas Seyfarth,Karen Seyfarth","Thurn and Taxis: All Roads Lead to Rome,Thurn and Taxis: Power and Glory,Thurn und Taxis: Der Kurier der Fürstin","Country: Germany,Thurn and Taxis","999 Games,Albi,Bard Centrum Gier,Hans im Glück Verlags-GmbH,Hobby World,Lautapelit.fi,MINDOK,Rio Grande Games,Schmidt Spiele,Smart Ltd",7.13008,15146
21791,4,45,8,2,45,Masons,45,2006,Franz Vohwinkel,"City Building,Medieval",,Leo Colovini,,,"999 Games,Hans im Glück Verlags-GmbH,Rio Grande Games",6.55295,2235
21798,15,30,8,4,30,HysteriCoach,30,2006,"Robert Cepo,Paolo Vallerga","Action / Dexterity,Party Game,Sports",,Walter Obert,,Sports: Football / Soccer,"Edge Entertainment,Granna,Matagot,Scribabs",5.91006,263
21809,10,30,9,4,30,Apples to Apples: Bible Edition,30,2006,"John Kovalic,Cathleen Quinn-Kinney","Card Game,Party Game,Word Game",,"Rob Anderson,Susan Anderson,Matthew Kirby,Mark Alan Osterhaus",,"Apples to Apples,Bible Games","Cactus Game Design,Out of the Box Publishing",5.35495,111
21829,4,45,9,2,45,Sherwood,45,2005,David Cochard,"Bluffing,Medieval,Political,Territory Building",,Vlaada Chvátil,,Characters: Robin Hood,"Hofyland community,Tilsit,Zvezda",6.32139,173
21835,4,0,10,2,0,Mont Saint Michel,0,2006,Rolf Vogt,"Children's Game,Deduction",,"Kathi Kappler,Johann Rüttinger",,Country: France,Drei Magier Spiele,4.73913,69
21849,10,30,7,2,30,UNO H2O Splash,30,2005,,"Card Game,Children's Game",,(Uncredited),,UNO,Mattel,6.13051,59
21854,5,20,6,2,20,Los Mampfos,20,2006,Gabriela Silveira,"Animals,Children's Game,Memory",,"Rüdiger Dorn,Maja Dorn",,Animals: Donkeys,"Gigamic,Korea Boardgames co., Ltd.,Piatnik,Zoch Verlag",6.15221,323
21859,6,30,8,3,30,Figaro,30,2006,"Roberta Barletta,Daniele Barletta,Didier Guiserix",Card Game,,Reiner Knizia,,,"ABACUSSPIELE,dV Giochi,Mayfair Games,Tilsit",5.28503,326
21882,4,60,10,2,60,Blue Moon City,60,2006,"Daren Bader,Scott Fischer,Lars Grant-West,Todd Lockwood,John Matson,James Nelson,Michael Phillippi,Franz Vohwinkel","City Building,Fantasy",,Reiner Knizia,Blue Moon City: Expansion Tile Sets 1 & 2,"Animals: Dragons,Blue Moon Series","Brain Games,Fantasy Flight Games,Galakta,Kaissa Chess & Games,KOSMOS,Laser plus,Smart Ltd",7.05773,6741
21892,5,75,12,2,25,Augsburg 1520,75,2006,Czarnè,"Economic,Medieval",,Karsten Hartwig,,"Alea Medium Box,Cities: Augsburg (Bavaria, Germany)","alea,Ravensburger Spieleverlag GmbH,Rio Grande Games",6.47094,1160
21920,5,90,12,2,90,Leonardo da Vinci,90,2006,"Stefano de Fazi,Mike Doyle (I)",Renaissance,,"Acchittocca,Flaminia Brasini,Virginio Gigli,Stefano Luperto,Antonio Tinto","Maestro Leonardo: Codex Leonardi – II,Maestro Leonardo: Codex Leonardi – III","Cities: Florence,Leonardo da Vinci,Quined Master Print Edition Series","ABACUSSPIELE,dV Giochi,Lautapelit.fi,Mayfair Games,Quined White Goblin Games,Tilsit",6.7987,3224
21930,8,10,8,2,10,Crazy Kick,10,2006,"Artworkatelier Grafe & Roedszu,Reiner Stockhausen","Card Game,Real-time,Sports",,Reiner Stockhausen,,"Ligretto,Sports: Football / Soccer","dlp games,Egmont Polska,Oya,Schmidt Spiele",6.37461,505
21941,8,30,10,2,30,Marvel Heroes Battle Dice,30,2006,,"Comic Book / Strip,Dice,Fighting",,"Matt Forbeck,Pat Linden,Luke Peterschmidt",,"Comics: Marvel Universe,Superheroes",Playmates Toys Inc.,4.70645,62
21947,4,240,12,2,240,RAN,240,2007,Rodger B. MacGowan,"Medieval,Wargame",,"Richard H. Berg,Mark Herman",,"Country: Japan,Great Battles of History",GMT Games,7.58028,181
21954,5,120,13,3,120,Perikles,120,2006,Peter Dennis,"Ancient,Fighting,Political",,Martin Wallace,,"Cities: Athens,Cities: Sparta (Greece),Country: Greece","Fantasy Flight Games,Warfrog Games",6.95179,1760
21955,4,20,8,2,20,Treehouse,20,2006,,"Abstract Strategy,Dice",Pyramid Arcade,Andrew Looney,3House,Looney Pyramids,Looney Labs,5.83309,779
21985,5,30,6,2,30,Giro Galoppo,30,2006,Barbara Kinzebach,"Animals,Children's Game,Racing",,Jürgen P. Grunau,,Sports: Horse Racing,"Rio Grande Games,Selecta Spielzeug",6.68851,524
21987,5,30,6,2,30,Doktor Schlüsselbart,30,2006,Victor Boden,Children's Game,,Jürgen Then,,,Zoch Verlag,6.01639,61
21990,4,1,12,2,1,Lightning Reaction Extreme,1,2006,,"Action / Dexterity,Electronic,Party Game",,(Uncredited),,Electrical Shock,Jumpin Banana,5.80317,60
21991,2,20,8,2,20,Karo,20,2005,,Abstract Strategy,,Steffen Mühlhäuser,,n in a row,"Marbles: The Brain Store,Productief BV,Steffen-Spiele",6.61897,58
22019,6,60,12,3,60,ZombieTown,60,2007,"Dave Aikins,Sławomir Maniak,Patrick McEvoy,Kurt Miller","Exploration,Fighting,Horror,Zombies",,Kerry Breitenstein,"ZombieTown 2: Road Rage,ZombieTown 3: Big Boom Theory",,"Twilight Creations, Inc.",5.38775,399
22029,6,120,12,2,120,"I Ain't Been Shot, Mum",120,2002,,"Miniatures,Wargame,World War II",,"Richard Clarke,Nick Skinner","All American,Anzio, From Wildcat to Whale,B'Maso!,Battle for Liberation,Blenneville or Bust!,Blitzkrieg,Bloody Burma,Call This A Ruddy Picnic?,Cymru Am Byth,The Defence of Calais,The Fall of the Lion Gate,Götterdämmerung,In the Footsteps of Legions,In the Name of Roma,In the Shadow of the Rising Sun,Operation Compass,Operation Sea Lion,Sicilian Weekend,Vpered Na Berlin,Vyazma or Bust,Where the Hell Have You Been Boys?",,Too Fat Lardies,7.8075,80
22035,2,20,7,2,20,Travel Sequence,20,1994,,"Abstract Strategy,Card Game,Travel",,Doug Reuter,,Sequence,"Jax, Ltd.,Nordic Games GmbH",5.70877,57
22038,6,180,12,2,180,Warrior Knights,180,2006,Tomasz Jedruszek,"Medieval,Negotiation,Political,Wargame",,"Derek Carver,Pierre Cléquin,Bruno Faidutti,Corey Konieczka",Warrior Knights: Crown and Glory,4X games,"Delta Vision Publishing,Devir,Fantasy Flight Games,Heidelberger Spieleverlag,Ubik",6.88073,3439
22061,6,240,14,2,240,TEG: La Revancha,240,1990,María M. Aramburu,"Dice,Wargame",,"Claudio Gómez,Daniel Riera",,T.E.G.,Yetem S.A.,6.15833,60
22080,2,0,0,1,0,Reversi,0,1981,(Uncredited),Abstract Strategy,,(Uncredited),,Combinatorial,"Grow Jogos e Brinquedos,Norsk Publikasjonstjeneste A/S,Peter Pan Playthings",5.58956,137
22085,5,60,10,2,60,Baron,60,2006,Olivier Fagnère,"Medieval,Territory Building",,Franz Gaudois,,Tilsit Collection,Tilsit,5.21734,104
22090,4,0,8,2,0,Destruct 3,0,2005,,Action / Dexterity,,David Schreiber,,,Uncle Skunkle Toys,5.11566,76
22111,6,20,10,3,20,Double or Nothing,20,2006,"Damon S. Brown,Allison Kline,Arthur Wagner",Card Game,,Reiner Knizia,,,"Piatnik,Überplay",5.67102,481
22122,6,90,8,2,90,Fleeced!,90,2007,Bill Kerwin,"Animals,Dice",,Nick Park,,"Animals: Dogs,Animals: Sheep,Wallace & Gromit","Aardman Animation,Cards Inc,Esdevium",5.53704,54
22141,5,60,10,3,60,Cleopatra and the Society of Architects,60,2006,"Cyrille Daujean,Julien Delval",Ancient,,"Bruno Cathala,Ludovic Maublanc",,"3D Games,Country: Egypt,Polyominoes","Days of Wonder,Edge Entertainment,KDS Distribuzione (Italy)",6.81077,5581
22143,2,240,12,2,240,EastFront II,240,2006,David Pentland,"Wargame,World War II",,"Craig Besinque,Tom Dalgliesh",EuroFront II,"Block wargames,Columbia Front Series II,Country: Russia",Columbia Games,8.02692,497
22161,2,240,12,2,240,WestFront II,240,2006,,"Wargame,World War II",,Craig Besinque,EuroFront II,"Block wargames,Columbia Front Series II",Columbia Games,7.85752,153
22169,5,60,12,2,45,Chez Guevara,60,2006,"Greg Hyland,John Kovalic","Card Game,Modern Warfare,Political",,Steve Jackson (I),,Chez Geek,"Hobby World,Pegasus Spiele,Steve Jackson Games",5.62828,186
22192,5,90,10,2,90,HeroQuest Advanced Quest,90,1990,Les Edwards,"Adventure,Exploration,Fantasy,Fighting",,Stephen Baker,,"HeroQuest,Warhammer Fantasy Board Games","MB Giochi,Milton Bradley",7.25327,844
22198,5,30,10,2,30,Great Wall of China,30,2006,"Ted Nasmith,Marek Szyszko",Card Game,,Reiner Knizia,,"Asian Theme,Country: China,Fantasy Flight Silver Line Games","999 Games,Devir,Egmont Polska,Fantasy Flight Games,KOSMOS,Laser plus",6.2293,1803
22233,5,45,10,3,45,Fischmarkt,45,2006,,"Economic,Negotiation",,Mario Papini,,Animals: Fishes,Clementoni,6.2657,86
22237,6,40,10,3,40,Hart an der Grenze,40,2006,"Michael Menzel,Anke Pohl,Thilo Rick","Bluffing,Card Game,Party Game",,"Sérgio Halaban,André Zatz",,,"Competo / Marektoy,Estrela,Kaissa Chess & Games,KOSMOS",6.47476,882
22244,4,10,10,2,10,Toppo,10,2006,Christof Tisch,"Card Game,Real-time",,Reiner Knizia,,,"ABACUSSPIELE,Rio Grande Games",5.83242,182
22245,2,30,12,2,30,Times Square,30,2006,"Claus Stephan,Mirko Suzuki","Card Game,Movies / TV / Radio theme",,Reiner Knizia,,Kosmos two-player series,"KOSMOS,Rio Grande Games",6.31142,1051
22254,4,90,8,2,90,Narnia Risk Junior,90,2006,,"Adventure,Children's Game,Fantasy,Movies / TV / Radio theme,Mythology,Novel-based,Territory Building,Wargame",,Richard Borg,,"Celebrities: Walt Disney,Narnia,Risk","Hasbro,Parker Brothers,Parker Spiele",5.59222,90
22265,5,45,8,3,45,Don Peperoni,45,2006,"Christine Conrad,Hans-Georg Schneider,Tom Thiel","Bluffing,Humor,Mafia",,Volker Cullmann,,,Pegasus Spiele,4.84407,59
22266,4,25,8,2,25,Zig-Zag,25,2006,Michael Menzel,"Action / Dexterity,Bluffing,Card Game,Racing",,"Frank Schaubrenner,Hartmut Witt",,,"KOSMOS,Rio Grande Games",5.65221,310
22268,2,20,8,2,20,Asterix & Obelix,20,2006,"René Goscinny,Albert Uderzo","Card Game,Comic Book / Strip,Fighting",,Michael Rieneck,,"Characters: Asterix,Country: France,Kosmos two-player series",KOSMOS,5.23298,94
22278,4,45,8,2,45,12 Thieves,45,2006,"Patricia Limberger,Michael Menzel",Arabian,,Thorsten Gimmler,,"Cities: Baghdad (Iraq),Country: Iraq","Queen Games,Piatnik",6.44512,1331
22287,5,30,8,3,30,Buccaneer,30,2006,Jo Hartwig,Pirates,,Stefan Dorra,,Queen Small Box,"Queen Games,G3",6.29548,1542
22297,2,120,0,2,120,"Winged Horse: Campaigns in Vietnam, 1965-66",120,2006,Nicolás Eskubi,"Vietnam War,Wargame",,Joseph Miranda,,"Country: Vietnam,Magazine: Strategy & Tactics",Decision Games (I),7.19,52
22345,4,60,8,2,45,Yspahan,60,2006,"Arnaud Demaegd,Mike Doyle (I)","Arabian,Dice,Economic",,Sébastien Pauchon,"Yspahan: The Souks,Ystari Box","Animals: Camels,Middle Eastern Theme,Quined Master Print Edition Series,Ystari originals","HUCH! & friends,MINDOK,Quined White Goblin Games,Rio Grande Games,Ystari Games",7.13663,7032
